"gene_id","gene_name","label","de","brain_cp","brain_gz","neuron_count","oligo_count","micro_count","adolescence_parietal.lobe","adolescence_frontal.lobe","adolescence_temporal.lobe","adolescence_cerebellum","adolescence_occipital.lobe","adulthood_parietal.lobe","adulthood_frontal.lobe","adulthood_temporal.lobe","adulthood_cerebellum","adulthood_occipital.lobe"
"ENSG00000168016","TRANK1",1,0.08229,9,6,0,0,2,2.25518557142857,2.05090975,2.18911885714286,6.74917425,3.024541,4.08940041666667,3.94866895652174,3.27367202380952,6.13716833333333,5.3042306
"ENSG00000093167","LRRFIP2",-1,0.1536,0,0,1,4,0,2.86317314285714,2.7728785,2.89202852380952,3.60130625,2.98021133333333,2.9324795,3.13919156521739,3.24276966666667,2.96745683333333,3.7399066
"ENSG00000144668","ITGA9",0,0.07612,12,10,19,0,9,2.54463342857143,2.3049375,2.20387161904762,1.7535855,1.606137,2.72963508333333,2.63811052173913,2.12533638095238,0.891354166666667,2.2620892
"ENSG00000239105","RNU7-73P",-1,0.432902,1,0,0,0,0,0.10296,0,0,0,0,0,0.0182318695652174,0,0,0
"ENSG00000008226","DLEC1",0,0.5133,4,4,3,0,2,2.001771,2.10254083333333,2.17200071428571,1.4369695,2.10648633333333,1.6339205,1.67014804347826,2.25956671428571,1.45135216666667,1.6634516
"ENSG00000172936","MYD88",0,0.1054,1,1,2,0,5,1.28297542857143,1.39338075,1.5670160952381,2.27916125,1.50228033333333,0.922093916666667,0.960689608695652,1.55540419047619,2.71815583333333,0.8293662
"ENSG00000144671","SLC22A14",0,0.03293,0,1,0,0,0,0.126610571428571,0.136611583333333,0.133482714285714,0.1732755,0.179904666666667,0.197340583333333,0.195238913043478,0.141794071428571,0.150293,0.2262602
"ENSG00000093217","XYLB",0,0.4797,4,4,3,0,2,0.301243714285714,0.332114333333333,0.299496571428571,0.97265375,0.287371,0.4757705,0.435952695652174,0.351499523809524,0.926983166666667,0.4054146
"ENSG00000168329","CX3CR1",1,0.7845,4,4,0,0,75,2.33385142857143,2.27337366666667,2.38782123809524,1.82374725,1.312453,2.82447333333333,3.46439686956522,3.716455,1.426669,1.2454252
"ENSG00000168314","MOBP",1,0.6689,4,4,8,23,0,80.9248431428571,88.4997773333333,99.167625952381,31.7487815,112.267335333333,61.8074034166667,76.8167457391304,115.445178690476,27.7090475,83.192299
"ENSG00000168038","ULK4",0,0.1304,6,9,0,0,3,0.365105571428571,0.343196333333333,0.383872523809524,0.201659,0.309146333333333,0.532670666666667,0.521271086956522,0.522654642857143,0.234507333333333,0.4137802
"ENSG00000187094","CCK",1,0.05876,8,7,22,0,0,78.6782881428571,85.7876625833333,59.7753976666667,1.0858545,59.7093643333333,103.809283916667,104.233795130435,70.3391052380952,0.320170666666667,78.7084284
"ENSG00000240747","KRBOX1",0,0.3155,12,12,0,0,0,0.622302857142857,0.620367833333333,0.681361238095238,0.81746925,0.607079,0.487880416666667,0.435471086956522,0.590167761904762,0.944122333333333,0.5437556
"ENSG00000163807","KIAA1143",-1,0.9139,1,1,0,0,0,4.17524171428571,3.90628266666667,4.1792230952381,4.38837125,3.85180633333333,4.49023441666667,4.40957704347826,4.60038933333333,5.05843833333333,4.3693952
"ENSG00000163810","TGM4",-1,0.432902,2,4,0,0,0,0.00301942857142857,0.00394216666666667,0.00990228571428571,0.0072385,0,0.00390108333333333,0.000924608695652174,0.00645907142857143,0,0.0064428
"ENSG00000163814","CDCP1",-1,0.5787,1,7,0,0,8,0.0842664285714286,0.0983085,0.126422095238095,0.030135,0.03799,0.119792666666667,0.12267747826087,0.142026523809524,0.0269068333333333,0.0684482
"ENSG00000144791","LIMD1",-1,0.3981,18,13,0,7,2,0.668656428571429,0.612079,0.737378380952381,0.57656125,0.740951333333333,0.540715916666667,0.555611391304348,0.723707904761905,0.632808166666667,0.5381772
"ENSG00000211456","SACM1L",-1,0.0947,4,5,5,4,2,7.88686414285714,6.81244566666667,7.06620738095238,8.4817155,6.71449033333333,9.89829125,9.25124969565217,8.76177788095238,9.564112,10.3104928
"ENSG00000163817","SLC6A20",0,0.91,1,5,0,0,0,0.336959714285714,0.31798725,0.33388580952381,0.41249475,0.245237666666667,0.4661725,0.453982,0.48663519047619,0.269534333333333,0.4651124
"ENSG00000163820","FYCO1",-1,0.1025,0,0,3,0,2,1.73961371428571,1.9310675,2.08983919047619,0.68166475,2.02766066666667,1.34706683333333,1.52676560869565,1.94868373809524,0.593004166666667,0.9901782
"ENSG00000172215","CXCR6",-1,0.432902,3,5,0,0,0,0.024922,0.02793325,0.0292495714285714,0.015956,0.0132093333333333,0.0161944166666667,0.023122347826087,0.0251562619047619,0.00182966666666667,0.0044776
"ENSG00000173578","XCR1",-1,0.432902,0,0,0,0,0,0.00130557142857143,0.00372508333333333,0.00402333333333333,0,0.00381033333333333,0.00412491666666667,0.00335573913043478,0.00325054761904762,0.00127666666666667,0.0033872
"ENSG00000183625","CCR3",-1,0.432902,5,4,0,0,0,0.00246671428571429,0.00806425,0.00538957142857143,0,0.000748,0.00394716666666667,0.00562917391304348,0.00544985714285714,0,0.012895
"ENSG00000163823","CCR1",-1,0.3049,2,2,0,0,66,0.259050285714286,0.261417416666667,0.332996476190476,0.285298,0.14637,0.454698666666667,0.460779913043478,0.572196071428571,0.1548995,0.1812138
"ENSG00000160791","CCR5",0,0.397561172374756,0,0,1,0,52,0.0556245714285714,0.056314,0.0785941428571429,0.058009,0.061875,0.0593464166666667,0.084821,0.112741619047619,0.0429601666666667,0.0533948
"ENSG00000121797","CCRL2",0,0.392081238389939,1,0,0,0,14,0.398161714285714,0.334885666666667,0.386111476190476,0.3215765,0.388328333333333,0.227711,0.20666147826087,0.279850071428571,0.255393666666667,0.203928
"ENSG00000163827","LRRC2",0,0.8176,5,5,0,0,1,1.40406842857143,1.43399991666667,1.01249242857143,0.72016525,0.575372666666667,1.66512316666667,2.13414382608696,1.0502404047619,0.948849833333333,0.7748374
"ENSG00000178038","ALS2CL",0,0.1376,9,11,1,0,0,0.741102857142857,0.792934416666667,0.553277714285714,1.0682535,0.869224666666667,1.18260358333333,1.15644147826087,0.693667333333333,1.62387666666667,0.940784
